"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","Les decía, voy a leerles, va a estar ahí en pantalla también, estos acuerdos. Se trata de los siguientes, el acuerdo S.O. CONACES.5A.11. Referido al impulso de las IES al programa nacional de la política nacional anticorrupción. Al respecto se informa que este programa ha concluido su vigencia por lo que se da también por concluido el acuerdo."
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES",Se está en espera de las nuevas directrices de la política pública en la materia y de que se generen mecanismos de coordinación con la nueva Secretaría anticorrupción y buen gobierno.
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES",Enseguida el acuerdo S.O.CONACES.7A.11. Sobre el plan de acción de igualdad de género. Se comenta que continúe el proceso. Los últimos avances se incluyen en el informe de continuidad del programa de trabajo 2023-2024 que también se incluyó en la carpeta de la sesión enviada previamente.
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","Así mismo les comento que este importante tema se retoma en la propuesta del programa de trabajo 2025-2026 del CONACES, como lo veremos un poco más adelante en esta sesión."
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","El acuerdo S.O.CONACES.10ª.6 en torno al informe anual sobre el estado que guarda la educación superior en el país, el cual sigue en proceso. Se continúa con los trabajos, alineando el documento conforme con lo establecido en el Plan Nacional de Desarrollo. Una vez que este plan haya sido publicado, también según lo establecido en el programa sectorial de educación."
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES",Y finalmente el acuerdo S.O.CONACES14A.7. Respecto a la conclusión del programa de trabajo 2023-2024 Este acuerdo se da por concluido con la información presentada en el informe de continuidad de acciones del programa de trabajo 2023-2024 del CONACES que se les hizo llegar como parte de la carpeta.
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","Con base en lo anterior, el secretariado técnico conjunto les consulta si hay alguna intervención de su parte."
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","Hay un acuerdo que falta, se los voy a leer, es el primero. Es el acuerdo S.O.CONACES.5ª.6. Referido a los avances de las entidades en cuanto a la armonización normativa. Al respecto les compartimos que está en proceso, ya que el secretariado técnico conjunto del CONACES solicitó mediante oficio a las comisiones estatales para la planeación de la educación superior, actualizar la información de estos rubros y los resultados se estarán presentando en la siguiente sesión ordinaria de este consejo. "
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","Ahora sí, les pido si hay comentarios en relación con los acuerdos presentados."
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","Si no si no los hay, les propongo entonces el siguiente acuerdo que es el acuerdo S.O.CONACES.15A.4. El CONACES toma conocimiento del informe del seguimiento de acuerdos rendido por el Secretariado Técnico Conjunto."
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES",Y les pregunto si alguien está en contra del acuerdo lo manifieste ahora por favor.
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES",Abstenciones.
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","Pues lo aprobamos por unanimidad, entonces igualmente."
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","Vamos a esperar un minuto a que vuelva el secretario el subsecretario de educación que le corresponde el siguiente punto. Qué es el programa de trabajo, entonces es importante que lo presente el."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Listo, perdón. Disculpen. Bueno, tenemos que hacer la del protocolo también, ¿no?"
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","El siguiente punto en el orden del día será la presentación y, en su caso, aprobación del programa de trabajo 2025-26 del CONACES. Para la debida presentación del programa, me permito devolverle la palabra al subsecretario de Educación Superior, al doctor Ricardo Villanueva Lomelí."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Okay, entonces ya nos vamos al punto seis. Ya es el programa. Muy bien."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Carlos Iván, ¿por qué no te vienes acá para no sentirnos tan solos Enrique y yo? Este... Sí, no, vente acá."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Bueno, para presentar lo que es el punto, más importante que nos convoca el día de hoy a esta sesión, pues es poder poner a su consideración el programa de trabajo 2025-2026, que en realidad comprende 10 líneas de trabajo que les queremos proponer y que puedan dar pauta a un diseño y seguimiento de políticas desde todos los distintos subsistemas que estructuran la educación superior para ser impulsados desde cada una de nuestras instituciones, ya sean públicas o privadas sin distingo, y qué bueno que sean una referencia útil como un primer punto de partida de diez líneas de trabajo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Aclarar que no se trata de una camisa de fuerza, simplemente es una agenda común que podamos entre todos empezar a trabajar y bueno la secretaria Rosaura justo nos decía en la antesala que se les fue enviado todo esto con anticipación. pero si aun así después de la sesión algunos de ustedes tienen algún comentario o algo que sumar, estamos a tiempo porque hasta que no se apruebe el acta en la siguiente sesión, pues realmente todavía podemos tener modificaciones."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces estamos abiertos a cualquier opinión que ustedes tengan respecto a estas líneas de trabajo que les vamos a presentar el día de hoy, sepan todos ustedes que podrán hacerlo y que estamos abiertos a recibir cualquier opinión."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Bueno, el primer punto del plan de trabajo es el que denominamos contribuciones a la actualización e implementación del programa nacional de educación superior, lo que conocemos como el PRONES 2026-2030 que bueno ya hemos empezado a trabajar algunos esbozos desde la subsecretaría, pero estamos esperando la autorización del programa sectorial que es lo que nos va a dar pie a poder nosotros iniciar el PRONES. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Ya hemos paralelamente empezado a trabajar desde la subsecretaría, obviamente pues derivado del plan nacional de desarrollo, estamos esperando la publicación del plan sectorial y como lo establece la normatividad, a partir de ahí podemos elaborar el programa nacional de educación superior el PRONES 2026 2030. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces ya nosotros como les decía iniciamos un primer mapeo de ejes estratégicos para el PRONES y dentro de muy poco estaremos turnándoles una propuesta inicial para que sobre ella ustedes nos apoyen a darnos opiniones y esta subsecretaría pueda contar con este programa en los tiempos que establece la secretaría de hacienda y crédito público, es decir, ya en las siguientes semanas. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces digamos que esa es una tarea inicial que es la primera que le queremos poner como parte del plan de trabajo. Vamos a tener que juntos realizar el PRONES, no más esperamos el plan sectorial, el programa sectorial que ya está a punto de terminarse y que nos ayuden a poder realizar este programa."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",El segundo punto es aportes para la revisión y actualización de la implementación del programa de la ampliación de la oferta educativa conocido como PAOES 2025-2030.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",También bueno pues tenemos que revisar este plan ciertamente en el 2024 se aprobó uno pero va a haber un cambio de administración y con el nuevo marco programático que nos rige y además de que hay nuevas metas en la cobertura que se considera pertinente que volvamos a discutir todos juntos el PAOES.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","En el 2024 ya se había aprobado, pero bueno hay una meta hoy que tiene que ver con con cambios que hay el propio plan México, la meta del 55% de la matrícula, todo eso pues nosotros creemos que es conveniente que lo pongamos como uno de los puntos a revisar este año y que lo volvamos a platicar todos juntos y que podamos afinar este programa."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","El tercer punto que proponemos para este plan de trabajo es la participación del Sistema Nacional de Educación Superior en proyectos estratégicos del Plan México, estrategia de desarrollo económico equitativo y sustentable para la prosperidad compartida."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Sin duda, las instituciones de educación superior, pues jugamos un papel importantísimo en esto y bueno, pues estamos todos juntos buscando la prosperidad compartida, entonces desde el CONACES deseamos impulsar varias líneas de trabajo, esta, una, por ejemplo, es una estrategia del Sistema Nacional de Educación Superior para el desarrollo de competencias profesionales en el campo de los semiconductores y la industria electrónica de nueva generación, otra, los encuentros regionales sectoriales para la actualización curricular que ya empezamos el primero."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Hay que comentarles muy rápidamente que efectivamente hemos intentado, a petición de la presidenta de la República, en coordinación con la SECIHTI y con la Secretaría de Economía, tuvimos una reunión con el secretario Ebrard para poder ver cómo hacer unos foros, pero que ya no nos sentemos como siempre a solo hablar, hablar, hablar y que después no quede nada, lo que hicimos es al revés. "
